,CAS,Name,Formula,Mw,Elements,SMILES,InChi
40928,80-62-6,"2-Propenoic acid, 2-methyl-, methyl ester",C5H8O2,100.0524294970554,"['C', 'H', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
40947,80789-66-8,"Cyclodecylamine, n-methyl-",C11H23N,169.183049745929,"['C', 'H', 'N']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
40956,808-48-0,"11-Deoxycorticosterone, pivalate",C26H38O4,414.27700970336883,"['C', 'H', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
40985,81-07-2,Saccharin,C7H5NO3S,182.9990141987561,"['C', 'H', 'N', 'O', 'S']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
41039,813-77-4,"Phosphorochloridic acid, dimethyl ester",C2H6ClO3P,143.9743087329461,"['C', 'H', 'Cl', 'O', 'P']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
41055,814-68-6,2-Propenoyl chloride,C3H3ClO,89.9872423986587,"['C', 'H', 'Cl', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
41068,81-49-2,"1-Amino-2, 4-dibromoanthraquinone",C14H7Br2NO2,378.88435369724834,"['C', 'H', 'Br', 'N', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
41124,816-50-2,"Alpha-hydroxy-isobutyric acid, n-butyl ester",C8H16O3,160.1099443745391,"['C', 'H', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
41143,81-81-2,3-(Alpha-acetonylbenzyl)-4-hydroxycoumarin,C19H16O4,308.10485899411077,"['C', 'H', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
41144,81818-54-4,Vitamin k1,C31H46O2,450.3497807221374,"['C', 'H', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
41150,81-84-5,"1,8-Naphthalic anhydride",C12H6O3,198.03169405214908,"['C', 'H', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
41183,820-29-1,5-Decanone,C10H20O,156.1514152643517,"['C', 'H', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
41209,821-48-7,"2,2'-Dichlorodiethylamine hydrochloride",C4H9Cl2N.ClH,176.987882373932,"['C', 'H', 'Cl', 'N', 'Cl', 'H']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
41211,821-55-6,2-Nonanone,C9H18O,142.1357651998737,"['C', 'H', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
41253,823-09-6,"Pyrimidine, 2-(methylthio)-,",C5H6N2S,126.025169376712,"['C', 'H', 'N', 'S']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
41271,82-38-2,"1-(N-Methylamino)-9,10-anthraquinone",C15H11NO2,237.0789785982044,"['C', 'H', 'N', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
41359,82-68-8,"Benzene, pentachloronitro-",C6Cl5NO2,292.8371666554254,"['C', 'Cl', 'N', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
41368,827-52-1,"Benzene, cyclohexyl-",C12H16,160.125200515824,"['C', 'H']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
41380,828-51-3,Adamantane-1-carboxylic acid,C11H16O2,180.1150297549674,"['C', 'H', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
41394,82898-85-9,"Acetamide, n-methyl-2-(n-methylanilino)-",C10H14N2O,178.11061307978167,"['C', 'H', 'N', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
41448,832-64-4,"Phenanthrene, 4-methyl-",C15H12,192.093900386868,"['C', 'H']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
41449,832-69-9,"Phenanthrene, 1-methyl-",C15H12,192.093900386868,"['C', 'H']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
41450,832-71-3,"Phenanthrene, 3-methyl-",C15H12,192.093900386868,"['C', 'H']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
41455,83-32-9,Acenaphthene,C12H10,154.07825032239,"['C', 'H']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
41456,83-33-0,"1H-Inden-1-one, 2,3-dihydro-",C9H8O,132.0575148774837,"['C', 'H', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
41555,84-11-7,"9,10-Phenanthroquinone",C14H8O2,208.0524294970554,"['C', 'H', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
41586,84-44-6,2-Bromo-3-methylanthraquinone,C15H9BrO2,299.9785921432944,"['C', 'H', 'Br', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
41594,84-47-9,"Anthraquinone, 2-tert-butyl",C18H16O2,264.1150297549674,"['C', 'H', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
41616,84-61-7,"1,2-Benzenedicarboxylic acid, dicyclohexyl ester",C20H26O4,330.1831093165008,"['C', 'H', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
41622,84-65-1,"9,10-Anthraquinone",C14H8O2,208.0524294970554,"['C', 'H', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
41623,84-66-2,Diethyl phthalate,C12H14O4,222.0892089296328,"['C', 'H', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
41630,84-74-2,Dibutyl phthalate,C16H22O4,278.1518091875448,"['C', 'H', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
41634,84-77-5,"1,2-Benzenedicarboxylic acid, didecyl ester (iso)",C28H46O4,446.3396099612808,"['C', 'H', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
41669,84-95-7,"N,n-diethyl-1-naphthylamine",C14H17N,199.136099552495,"['C', 'H', 'N']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
41676,85-01-8,Phenanthrene,C14H10,178.07825032239,"['C', 'H']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
41687,85-02-9,Benzo[f]quinoline,C13H9N,179.073499294583,"['C', 'H', 'N']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
41746,85-44-9,Phthalic anhydride,C8H4O3,148.0160439876711,"['C', 'H', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
41781,85-68-7,"Phthalic acid, benzyl butyl ester",C19H20O4,312.1361591230668,"['C', 'H', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
41790,85-70-1,Butylphthalyl butyl glycolate,C18H24O6,336.1572884911662,"['C', 'H', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
41806,85-91-6,"Benzoic acid,o-(methylamino)-, methyl ester",C9H11NO2,165.0789785982044,"['C', 'H', 'N', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
41816,86-00-0,"1,1'-Biphenyl, 2-nitro-",C12H9NO2,199.0633285337264,"['C', 'H', 'N', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
41866,86-55-5,1-Naphthalenecarboxylic acid,C11H8O2,172.0524294970554,"['C', 'H', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
41872,86-57-7,"Naphthalene, 1-nitro-",C10H7NO2,173.0476784692484,"['C', 'H', 'N', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
41893,86-73-7,Fluorene,C13H10,166.07825032239,"['C', 'H']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
41934,868-85-9,"Phosphonic acid, dimethyl ester",C2H7O3P,110.0132810828151,"['C', 'H', 'O', 'P']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
41988,87-20-7,"Benzoic acid, 2-hydroxy-, 3-methylbutyl ester",C12H16O3,208.10994437453908,"['C', 'H', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42007,87-26-3,"Phenol, 2-(1-methylbutyl)-",C11H16O,164.12011513539568,"['C', 'H', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42011,872-85-5,4-Pyridinecarboxaldehyde,C6H5NO,107.0371137851987,"['C', 'H', 'N', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42022,87324-44-5,"4,7-Methanoindan-2,5-dicarboxylic acid, hexahydro-",C12H16O4,224.1048589941108,"['C', 'H', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42063,874-41-9,"Benzene, 1-ethyl-2,4-dimethyl-",C10H14,134.109550451346,"['C', 'H']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42083,87-51-4,Indole-3-acetic acid,C10H8NO2,174.0555035014874,"['C', 'H', 'N', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42105,87-61-6,"Benzene, 1,2,3-trichloro-",C6H3Cl3,179.930033143827,"['C', 'H', 'Cl']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42108,87-62-7,"Benzenamine, 2,6-dimethyl-",C8H11N,121.089149359061,"['C', 'H', 'N']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42114,87-65-0,"Phenol, 2,6-dichloro-",C6H4Cl2O,161.96392011326768,"['C', 'H', 'Cl', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42117,87-68-3,"1,3-Butadiene, 1,1,2,3,4,4-hexachloro-",C4Cl6,257.81311609422,"['C', 'Cl']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42151,87-86-5,"Phenol, pentachloro-",C6HCl5O,263.8470030636607,"['C', 'H', 'Cl', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42186,88-05-1,"Benzenamine, 2,4,6-trimethyl-",C9H13N,135.104799423539,"['C', 'H', 'N']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42199,88-10-8,"Carbamic chloride, diethyl-",C5H10ClNO,135.04509162876369,"['C', 'H', 'Cl', 'N', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42204,88-14-2,2-Furancarboxylic acid,C5H4O3,112.01604398767111,"['C', 'H', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42222,882-33-7,"Disulfide, diphenyl",C12H10S2,218.022392671218,"['C', 'H', 'S']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42224,88-24-4,"2,2'-Methylenebis[6-tert-butyl-4-ethylphenol]",C25H36O2,368.2715303997474,"['C', 'H', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42229,88-27-7,"2,6-Di-tert-butyl-alpha-dimethylamino-p-cresol",C17H29NO,263.2249145589347,"['C', 'H', 'N', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42236,883-20-5,"Phenanthrene, 9-methyl-",C15H12,192.093900386868,"['C', 'H']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42253,883-93-2,"Benzothiazole, 2-phenyl-",C13H9NS,211.045570468997,"['C', 'H', 'N', 'S']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42254,883-99-8,"2-Naphthoic acid, 3-hydroxy-, methyl ester",C12H10O3,202.0629941811051,"['C', 'H', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42316,88-72-2,"Benzene, 1-methyl-2-nitro-",C7H7NO2,137.04767846924838,"['C', 'H', 'N', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42328,88780-84-1,"3H-v-triazolo[4,5-d]pyrimidine, 5-amino-7-chloro-",C4H3ClN6,170.01077180567898,"['C', 'H', 'Cl', 'N']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42358,88-99-3,"1,2-Benzenedicarboxylic acid",C8H6O4,166.0266086717208,"['C', 'H', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42418,89533-45-9,"Urea, 1-methyl-3-(1,2,3,4-tetrahydro-2,4-dioxo-5-pyrimidinyl)-",C6H8N4O3,184.05964013435508,"['C', 'H', 'N', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42419,89-55-4,5-Bromosalicylic acid,C7H5BrO3,215.94220663391008,"['C', 'H', 'Br', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42430,89-61-2,"Benzene, 1,4-dichloro-2-nitro-",C6H3Cl2NO2,190.9540837050324,"['C', 'H', 'Cl', 'N', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42440,89-71-4,"Benzoic acid, 2-methyl-, methyl ester",C9H10O2,150.0680795615334,"['C', 'H', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42444,89-75-8,"Benzoyl chloride, 2,4-dichloro-",C7H3Cl3O,207.92494776339868,"['C', 'H', 'Cl', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42466,89-86-1,"2,4-Dihydroxybenzoic acid",C7H6O4,154.0266086717208,"['C', 'H', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42478,89-92-9,"Benzene, 1-(bromomethyl)-2-methyl-",C8H9Br,183.988762904151,"['C', 'H', 'Br']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42479,89-93-0,"Benzenemethanamine, 2-methyl-",C8H11N,121.089149359061,"['C', 'H', 'N']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42495,89-98-5,"Benzaldehyde, 2-chloro-",C7H5ClO,140.0028924631367,"['C', 'H', 'Cl', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42502,90-02-8,"Benzaldehyde, 2-hydroxy-",C7H6O2,122.0367794325774,"['C', 'H', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42507,9002-88-4,Polyethylene,(CH2,14.015650064478,"['C', 'H']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42518,90-05-1,"Phenol, 2-methoxy-",C7H8O2,124.0524294970554,"['C', 'H', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42521,900-91-4,"3,3,3-Triphenylpropionic acid",C21H18O2,302.1306798194454,"['C', 'H', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42527,90-12-0,"Naphthalene, 1-methyl-",C11H10,142.07825032239,"['C', 'H']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42528,90-13-1,"Naphthalene, 1-chloro-",C10H7Cl,162.023627908043,"['C', 'H', 'Cl']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42530,90-14-2,1-Iodonaphthalene,C10H7I,253.959247164673,"['C', 'H', 'I']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42531,90-15-3,1-Naphthalenol,C10H8O,144.0575148774837,"['C', 'H', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42552,90-26-6,2-Phenylbutyramide,C10H13NO,163.09971404311068,"['C', 'H', 'N', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42561,90-30-2,1-Naphthyl phenyl amine,C16H13N,219.104799423539,"['C', 'H', 'N']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42562,90-33-5,"Coumarin, 7-hydroxy-4-methyl-",C10H8O3,176.0473441166271,"['C', 'H', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42573,90-41-5,"[1,1'-Biphenyl]-2-amine",C12H11N,169.089149359061,"['C', 'H', 'N']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42578,90-43-7,o-Hydroxybiphenyl,C12H10O,170.0731649419617,"['C', 'H', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42595,90-59-5,"3,5-Dibromosalicylaldehyde",C7H4Br2O2,277.85780459609936,"['C', 'H', 'Br', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42650,90-87-9,"1,1-Dimethoxy-2-phenylpropane",C11H16O2,180.1150297549674,"['C', 'H', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42660,90-96-0,"P,p'-dimethoxybenzophenone",C15H14O3,242.0942943100611,"['C', 'H', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42661,90-97-1,"Methanol, bis-(p-chlorophenyl)-",C13H10Cl2O,252.0108703067017,"['C', 'H', 'Cl', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42671,91-01-0,"Benzenemethanol, &#945;-phenyl-",C13H12O,184.0888150064397,"['C', 'H', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42675,910-31-6,"Cholest-5-ene, 3beta-chloro",C27H45Cl,404.320979133125,"['C', 'H', 'Cl']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42707,91-17-8,"Naphthalene, decahydro-",C10H18,138.14085058030201,"['C', 'H']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42715,91-20-3,Naphthalene,C10H8,128.062600257912,"['C', 'H']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42716,91-21-4,"Isoquinoline, 1,2,3,4-tetrahydro-",C9H11N,133.089149359061,"['C', 'H', 'N']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42747,91-49-6,"Acetamide, N-butyl-N-phenyl-",C12H17NO,191.1310141720667,"['C', 'H', 'N', 'O']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42766,91-58-7,"Naphthalene, 2-chloro-",C10H7Cl,162.023627908043,"['C', 'H', 'Cl']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42767,91-59-8,2-Naphthalenamine,C10H9N,143.073499294583,"['C', 'H', 'N']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42782,91-66-7,"Benzenamine, N,N-diethyl-",C10H15N,149.120449488017,"['C', 'H', 'N']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42792,91-73-6,Dibenzyl aniline,C20H19N,273.151749616973,"['C', 'H', 'N']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
42866,920-37-6,"2-Propenenitrile, 2-chloro-",C3H2ClN,86.98757675127999,"['C', 'H', 'Cl', 'N']",Cc1ccc(cc1)C(O)=O,"InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)"
